user_id,days_signup_age,recency_days,frequency_total,session_duration_avg,feature_count_used,device_type,os_type,user_segment,region,dropoff_label
510,195,101,35,12.2,2,mobile,mac,trial,south,1
511,726,81,35,15.63,13,mobile,windows,free,west,0
512,552,8,43,20.25,13,mobile,ios,free,west,0
513,618,101,33,14.74,13,mobile,ios,premium,north,1
514,601,3,33,11.3,9,desktop,android,free,east,0
515,701,67,39,19.2,14,desktop,ios,free,north,0
516,103,55,28,5.67,10,desktop,windows,premium,north,1
517,647,60,38,3.68,6,desktop,windows,trial,north,1
518,76,114,40,8.45,13,desktop,mac,free,west,1
519,362,111,30,15.25,4,mobile,mac,free,west,1
520,446,33,32,12.67,12,desktop,android,free,south,0
521,280,69,30,7.49,14,mobile,windows,free,west,0
522,132,115,30,9.09,7,tablet,windows,free,east,1
523,164,87,43,7.03,4,mobile,ios,trial,north,1
524,607,106,40,7.03,3,desktop,ios,free,south,1
525,253,52,39,18.2,8,mobile,ios,premium,east,0
526,247,33,27,11.43,10,mobile,mac,free,east,0
527,676,61,34,19.08,9,mobile,ios,free,east,0
528,130,98,35,8.44,10,mobile,mac,free,east,1
529,670,111,22,13.96,1,desktop,linux,trial,east,1
530,674,82,37,12.91,1,mobile,windows,premium,west,1
531,448,84,33,15.52,4,mobile,ios,free,east,1
532,145,61,38,13.02,13,desktop,windows,free,south,0
533,139,38,34,15.94,8,desktop,linux,free,north,0
534,229,50,36,14.22,5,desktop,mac,free,north,0
535,434,59,22,7.63,10,mobile,windows,free,south,1
536,137,97,42,14.93,7,mobile,mac,free,south,1
537,348,66,37,11.59,3,mobile,linux,premium,north,1
538,110,95,33,8.89,8,desktop,windows,trial,east,1
539,408,3,39,14.78,10,desktop,mac,premium,south,0
540,44,90,40,15.69,13,desktop,android,premium,south,0
541,526,60,32,10.07,6,desktop,linux,trial,east,0
542,68,119,38,10.6,3,mobile,windows,free,west,1
543,166,56,37,6.45,13,mobile,mac,free,east,0
544,152,57,31,4.78,6,desktop,linux,free,west,1
545,611,15,37,11.03,3,mobile,ios,free,east,0
546,67,96,40,15.17,8,desktop,android,free,west,1
547,330,84,39,9.71,1,desktop,mac,free,south,1
548,443,103,40,17.71,14,mobile,ios,trial,north,1
549,391,11,43,11.18,11,desktop,linux,free,north,0
550,506,25,36,11.2,7,mobile,android,free,north,0
551,592,105,32,10.84,8,mobile,linux,free,south,1
552,305,5,34,15.93,6,mobile,mac,free,south,0
553,609,60,35,8.16,7,mobile,linux,free,east,1
554,252,48,35,11.48,14,desktop,android,free,west,0
555,719,112,43,9.81,11,mobile,mac,premium,north,1
556,383,102,30,9.75,10,mobile,android,trial,west,1
557,545,107,37,12.14,14,mobile,android,premium,east,1
558,642,34,36,11.55,3,desktop,ios,free,north,0
559,584,70,39,16.21,13,mobile,ios,premium,west,0
560,625,84,36,11.96,3,desktop,linux,trial,south,1
561,405,116,40,14.22,4,mobile,windows,premium,east,1
562,60,0,38,12.69,10,desktop,mac,free,west,0
563,375,117,35,17.62,2,mobile,linux,premium,north,1
564,157,42,39,10.79,7,mobile,windows,free,north,0
565,652,15,35,10.8,5,mobile,mac,free,north,0
566,195,73,39,14.98,1,desktop,ios,free,east,1
567,189,93,32,10.74,3,tablet,android,free,west,1
568,204,15,42,13.99,7,tablet,windows,premium,east,0
569,479,4,33,21.35,2,mobile,windows,premium,east,0
570,429,107,22,8.08,14,desktop,ios,trial,north,1
571,694,112,36,18.13,7,desktop,mac,free,south,1
572,321,18,37,10.03,11,mobile,ios,free,south,0
573,227,108,27,17.35,3,mobile,ios,free,south,1
574,64,109,38,14.74,8,desktop,linux,trial,west,1
575,34,119,35,14.4,2,tablet,android,free,south,1
576,291,25,36,11.4,3,mobile,windows,trial,north,0
577,678,69,40,11.0,10,mobile,windows,free,south,1
578,396,119,31,9.11,5,mobile,mac,free,east,1
579,655,108,35,12.03,14,mobile,windows,free,south,1
580,101,72,36,11.26,14,mobile,android,free,west,0
581,95,23,39,12.76,2,mobile,android,premium,west,0
582,613,10,39,6.36,10,mobile,mac,free,south,0
583,104,31,36,12.09,11,desktop,android,free,west,0
584,66,7,30,17.05,4,mobile,linux,free,south,0
585,312,23,47,15.78,12,desktop,mac,trial,west,0
586,677,8,41,12.09,11,desktop,android,free,east,0
587,512,91,35,22.25,5,desktop,linux,free,north,1
588,99,70,29,9.69,2,mobile,android,trial,south,1
589,615,62,43,11.65,7,tablet,windows,free,east,1
590,620,97,31,6.2,6,mobile,windows,trial,south,1
591,590,49,29,10.39,8,mobile,mac,premium,west,0
592,661,48,36,19.15,4,mobile,android,free,south,0
593,197,24,38,10.54,5,desktop,android,free,west,0
594,715,53,33,5.89,13,mobile,mac,free,west,0
595,254,20,36,15.49,12,mobile,linux,trial,north,0
596,591,70,32,13.56,11,desktop,android,free,east,0
597,435,119,51,15.32,5,desktop,android,premium,east,1
598,575,63,40,10.81,7,desktop,mac,trial,north,0
599,469,35,37,7.97,5,mobile,android,free,east,0
600,479,82,33,11.27,6,desktop,ios,free,south,1
601,461,98,43,14.22,8,mobile,linux,free,west,1
602,575,56,25,11.71,13,mobile,linux,free,west,0
603,547,30,25,13.55,12,mobile,windows,premium,north,0
604,124,85,38,9.85,3,mobile,windows,trial,west,1
605,608,22,37,13.7,14,mobile,linux,trial,west,0
606,405,119,36,11.99,2,mobile,mac,free,south,1
607,256,38,36,9.18,1,mobile,windows,free,west,1
608,389,42,39,12.56,12,mobile,ios,free,east,0
609,706,87,37,10.45,4,mobile,linux,premium,east,1
610,630,1,30,14.47,12,mobile,ios,trial,north,0
611,613,24,29,15.49,1,desktop,windows,free,south,0
612,353,15,43,14.01,4,mobile,mac,premium,north,0
613,578,46,31,5.46,12,desktop,mac,free,south,1
614,299,66,45,8.14,3,mobile,mac,trial,west,0
615,510,21,25,9.45,8,mobile,ios,premium,north,0
616,477,41,35,8.81,11,mobile,ios,trial,east,0
617,204,92,41,9.83,5,mobile,mac,premium,west,1
618,216,112,36,15.7,3,desktop,android,premium,north,1
619,72,1,45,14.79,12,mobile,android,free,north,0
620,127,75,42,10.3,9,tablet,mac,trial,south,0
621,333,3,39,14.37,13,desktop,windows,trial,south,0
622,364,62,34,13.32,10,mobile,windows,free,south,0
623,145,105,37,11.87,11,tablet,linux,premium,north,1
624,321,95,38,16.59,9,mobile,ios,premium,west,1
625,452,27,35,9.35,10,desktop,linux,free,north,0
626,192,31,45,12.21,6,mobile,mac,free,north,1
627,266,94,37,7.8,13,mobile,mac,free,north,1
628,287,98,28,7.99,12,mobile,android,free,east,1
629,383,33,33,6.56,4,desktop,ios,free,north,0
630,286,0,35,8.06,14,mobile,ios,trial,west,0
631,545,53,38,12.33,4,desktop,android,free,south,1
632,259,74,23,10.79,10,tablet,android,free,west,1
633,333,53,38,10.92,13,mobile,android,free,north,0
634,295,112,30,10.8,6,tablet,mac,premium,west,1
635,158,97,24,19.09,3,mobile,windows,premium,north,1
636,510,94,27,7.45,14,desktop,mac,free,east,1
637,194,2,33,7.02,12,mobile,mac,free,north,0
638,237,102,22,8.62,7,desktop,ios,premium,south,1
639,584,90,28,11.71,14,desktop,linux,free,east,1
640,694,47,27,14.06,2,mobile,linux,premium,north,0
641,499,70,39,14.47,8,desktop,mac,free,west,0
642,671,98,30,15.78,3,tablet,linux,free,west,1
643,627,108,32,11.57,3,desktop,linux,trial,east,1
644,366,66,40,10.41,5,tablet,linux,free,north,0
645,569,4,39,18.53,9,desktop,windows,trial,east,0
646,259,74,45,1.1562499999999964,3,mobile,ios,premium,south,1
647,352,81,35,12.25,8,desktop,mac,free,east,1
648,404,7,29,13.72,11,desktop,linux,free,north,0
649,702,98,39,19.49,3,mobile,mac,trial,east,1
650,623,24,35,5.36,1,mobile,mac,trial,south,0
651,372,106,38,10.32,11,mobile,mac,free,east,1
652,486,66,35,6.57,6,desktop,linux,free,south,1
653,171,38,47,4.81,3,desktop,android,free,south,0
654,593,7,37,11.18,13,desktop,android,free,south,0
655,417,2,22,15.33,6,mobile,linux,trial,west,0
656,402,88,37,16.82,2,mobile,android,premium,south,1
657,566,45,28,9.87,5,mobile,ios,premium,east,0
658,473,100,48,14.67,9,desktop,windows,trial,east,0
659,80,27,40,11.21,5,desktop,mac,trial,east,0
660,231,110,30,14.23,14,desktop,android,free,west,1
661,153,112,48,16.62,9,mobile,android,free,north,1
662,544,12,30,11.22,2,desktop,mac,free,east,0
663,54,77,38,16.31,5,desktop,linux,free,west,1
664,171,112,36,7.15,5,tablet,mac,premium,west,1
665,448,38,37,14.63,3,desktop,android,trial,south,0
666,516,8,39,16.13,1,mobile,android,free,north,0
667,382,105,44,15.72,2,desktop,mac,free,south,1
668,632,56,42,7.26,10,mobile,linux,free,south,1
669,673,3,34,11.18,4,desktop,windows,free,south,0
670,122,100,29,13.21,6,desktop,linux,trial,north,1
671,696,81,42,13.77,2,desktop,android,premium,west,1
672,460,8,28,12.46,14,mobile,mac,free,east,0
673,475,31,42,17.72,14,desktop,mac,trial,south,0
674,96,2,34,6.82,10,mobile,ios,trial,west,0
675,465,114,46,11.04,5,desktop,android,free,west,1
676,538,2,32,5.25,9,tablet,android,free,north,0
677,436,95,31,14.48,6,mobile,mac,free,north,1
678,89,61,45,14.22,13,desktop,mac,trial,east,0
679,396,69,46,22.846250000000005,9,desktop,mac,premium,west,0
680,685,97,33,16.11,2,desktop,linux,trial,west,1
681,536,107,37,13.33,2,mobile,linux,trial,west,1
682,126,15,33,13.02,11,tablet,windows,free,north,0
683,701,2,36,10.73,11,tablet,windows,free,north,0
684,701,14,50,12.52,11,desktop,linux,free,south,0
685,148,81,28,13.1,5,mobile,mac,premium,east,1
686,590,68,26,4.14,10,desktop,mac,free,north,1
687,314,10,34,12.79,4,mobile,mac,premium,north,0
688,445,28,39,12.4,9,desktop,linux,free,south,0
689,341,64,36,19.02,5,mobile,mac,free,east,1
690,577,87,34,11.47,2,mobile,ios,trial,west,1
691,727,41,28,8.94,12,mobile,android,trial,west,0
692,586,113,24,13.07,12,desktop,android,trial,south,1
693,681,119,31,12.3,11,desktop,mac,free,south,1
694,692,91,40,11.48,9,desktop,windows,free,west,1
695,93,54,41,6.88,9,mobile,windows,free,north,0
696,207,105,42,11.38,11,mobile,windows,free,west,1
697,535,87,31,9.68,8,mobile,mac,free,north,1
698,443,62,42,11.13,13,desktop,windows,free,south,0
699,65,53,35,14.93,11,mobile,mac,trial,north,0
700,96,99,37,9.3,8,desktop,ios,free,south,1
701,394,66,30,11.12,9,mobile,windows,free,north,1
702,461,21,31,14.16,14,tablet,ios,premium,east,0
703,147,119,25,10.92,8,mobile,android,free,south,1
704,149,8,37,22.44,2,mobile,mac,free,east,0
705,120,83,35,13.0,12,mobile,mac,free,east,1
706,425,78,36,7.03,1,mobile,mac,free,east,1
707,35,70,42,8.64,4,mobile,mac,trial,east,1
708,430,6,32,8.24,5,desktop,mac,free,south,0
709,363,59,37,8.7,1,desktop,android,free,east,1
710,356,107,40,14.15,4,mobile,ios,free,west,1
711,505,28,24,7.57,3,desktop,ios,free,north,1
712,395,82,43,10.68,8,mobile,mac,free,north,0
713,539,103,39,16.57,13,desktop,mac,free,west,1
714,564,114,34,9.92,4,mobile,ios,free,east,1
715,674,61,30,14.69,6,mobile,ios,premium,east,0
716,589,37,38,5.27,10,desktop,ios,free,north,0
717,392,83,33,10.52,10,mobile,ios,free,south,1
718,374,58,39,8.46,14,mobile,mac,free,east,0
719,194,75,40,13.2,8,desktop,ios,free,west,1
720,449,89,27,7.86,11,desktop,mac,free,north,0
721,127,85,38,20.28,12,desktop,android,free,east,0
722,681,29,29,5.44,6,desktop,android,free,north,0
723,621,90,38,16.54,12,mobile,ios,free,west,1
724,113,65,35,15.51,14,desktop,linux,free,north,0
725,580,111,29,13.24,2,desktop,android,free,east,1
726,111,79,30,12.22,11,mobile,windows,free,west,1
727,534,107,30,19.42,9,mobile,windows,free,south,1
728,91,117,19,21.88,12,desktop,mac,premium,north,1
729,371,119,29,11.17,8,desktop,android,trial,east,1
730,490,89,23,12.63,3,mobile,android,trial,south,1
731,540,71,22,9.79,7,desktop,mac,free,east,1
732,323,14,38,7.32,10,mobile,mac,free,south,0
733,675,46,30,13.85,13,mobile,ios,trial,south,0
734,572,57,38,13.0,1,desktop,mac,free,north,1
735,175,93,34,5.56,3,mobile,windows,premium,south,1
736,499,70,32,13.82,4,mobile,android,trial,west,1
737,541,52,37,13.13,9,desktop,ios,free,west,0
738,263,17,51,9.6,1,mobile,windows,free,north,0
739,546,85,19,9.33,14,desktop,windows,free,north,1
740,658,51,33,13.7,10,tablet,ios,free,west,0
741,601,4,36,18.44,13,desktop,windows,premium,west,0
742,563,34,33,13.59,1,desktop,linux,free,north,1
743,474,105,44,15.12,4,tablet,mac,free,south,1
744,219,14,34,8.67,7,desktop,linux,free,south,0
745,586,48,41,10.34,11,desktop,windows,trial,west,0
746,284,61,39,14.43,10,mobile,android,free,west,1
747,402,10,42,6.57,6,desktop,android,free,west,0
748,250,19,28,12.83,5,mobile,mac,trial,north,0
749,249,112,37,13.97,5,mobile,mac,trial,east,1
750,140,70,29,11.85,6,desktop,mac,trial,west,1
751,702,25,29,13.28,10,mobile,windows,trial,south,0
752,133,20,42,12.23,13,mobile,mac,trial,south,0
753,90,51,33,9.51,7,desktop,mac,premium,south,0
754,685,86,30,7.29,13,mobile,android,trial,south,0
755,418,87,32,11.64,5,desktop,mac,free,south,1
756,336,23,26,17.22,13,tablet,windows,premium,north,0
757,546,87,38,16.1,1,desktop,ios,premium,west,1
758,298,107,35,10.62,11,mobile,mac,free,north,1
759,119,27,28,10.54,14,desktop,windows,premium,north,0
760,540,3,23,10.24,4,mobile,windows,premium,west,0
761,153,115,38,10.24,10,desktop,android,free,north,1
762,417,62,29,13.15,2,mobile,mac,free,north,1
763,694,93,29,16.23,12,mobile,linux,free,east,0
764,685,38,30,21.05,7,mobile,ios,trial,south,0
765,282,35,38,8.68,6,tablet,mac,premium,east,0
766,576,27,30,14.6,13,mobile,linux,free,south,0
767,458,26,40,14.17,13,mobile,ios,trial,north,0
768,365,56,36,10.68,4,mobile,ios,trial,south,1
769,127,12,36,7.9,14,mobile,windows,trial,south,0
770,293,101,38,13.1,3,tablet,mac,free,south,1
771,486,61,30,20.48,12,mobile,ios,free,east,0
772,720,109,39,13.08,11,mobile,android,free,north,1
773,33,60,37,8.85,8,mobile,linux,free,east,1
774,532,36,36,11.37,9,desktop,ios,free,north,0
775,622,61,32,7.44,6,desktop,windows,free,east,0
776,695,18,26,12.07,6,desktop,linux,trial,east,0
777,326,98,44,14.73,8,desktop,linux,premium,north,1
778,112,86,32,9.23,13,mobile,ios,free,east,1
779,219,17,36,1.1562499999999964,7,tablet,ios,trial,west,0
780,625,69,29,13.11,9,desktop,windows,free,west,0
781,644,64,37,9.99,10,desktop,ios,free,west,0
782,475,24,38,9.0,13,mobile,ios,free,east,0
783,115,14,41,8.96,13,desktop,windows,free,west,0
784,115,91,24,13.6,6,desktop,windows,premium,south,1
785,364,31,35,10.37,13,mobile,android,free,south,0
786,441,62,43,15.72,7,mobile,mac,free,north,1
787,52,29,31,15.81,2,desktop,android,free,south,0
788,510,78,40,10.92,2,desktop,linux,premium,east,1
789,411,5,44,9.92,3,mobile,ios,free,west,0
790,38,43,40,12.51,6,tablet,linux,premium,south,0
791,96,65,31,11.42,6,mobile,windows,free,east,1
792,348,52,41,4.99,3,mobile,mac,free,west,0
793,535,73,37,19.66,3,mobile,linux,free,north,1
794,607,21,41,14.86,1,desktop,ios,trial,north,0
795,331,53,38,10.15,13,mobile,mac,premium,east,0
796,236,90,39,4.33,4,desktop,mac,free,east,1
797,707,40,34,11.28,10,mobile,ios,free,north,0
798,350,18,34,9.65,7,mobile,windows,free,east,0
799,250,101,33,11.76,6,mobile,windows,premium,south,1
800,339,93,29,3.34,4,mobile,linux,trial,south,1
801,38,81,39,10.11,1,mobile,ios,free,south,1
802,241,95,37,10.35,2,mobile,linux,free,south,1
803,390,93,26,11.23,10,mobile,android,free,east,1
804,672,89,31,11.06,7,mobile,mac,premium,north,1
805,546,61,32,12.21,14,tablet,mac,free,west,0
806,576,2,31,18.08,3,desktop,ios,free,south,0
807,411,71,33,9.94,14,mobile,mac,trial,west,0
808,107,32,32,8.36,2,mobile,windows,free,north,1
809,303,92,31,5.09,11,mobile,android,trial,south,1
810,727,56,33,9.96,14,mobile,android,free,south,0
811,60,108,39,6.39,3,mobile,android,trial,north,1
812,645,71,29,15.84,7,tablet,linux,free,north,1
813,509,66,31,11.62,13,mobile,ios,free,north,0
814,228,110,29,15.76,12,desktop,ios,premium,west,1
815,574,57,39,17.86,4,desktop,mac,premium,north,0
816,615,45,21,8.54,3,mobile,android,free,east,1
817,60,44,46,10.61,5,mobile,mac,trial,north,0
818,104,105,37,17.33,7,mobile,mac,free,west,1
819,496,90,31,12.76,5,desktop,windows,free,north,1
820,729,19,28,14.09,2,desktop,ios,free,west,0
821,46,59,29,16.13,7,mobile,android,free,south,0
822,495,44,46,15.59,6,mobile,linux,free,east,0
823,125,77,43,13.64,5,mobile,android,trial,south,0
824,485,6,36,17.59,12,mobile,windows,premium,east,0
825,466,85,39,11.73,5,desktop,ios,free,north,1
826,93,89,44,14.08,13,mobile,windows,trial,south,0
827,506,27,35,11.29,1,mobile,ios,free,north,0
828,657,18,37,16.08,8,desktop,mac,free,west,0
829,634,75,32,9.2,14,mobile,windows,free,west,1
830,50,30,37,5.27,5,mobile,android,free,east,0
831,202,112,38,14.62,10,mobile,android,premium,east,1
832,198,93,42,7.92,11,desktop,mac,free,east,1
833,347,114,43,7.52,5,tablet,windows,premium,south,1
834,130,64,41,17.06,9,desktop,ios,free,south,0
835,628,112,36,15.87,10,desktop,android,free,west,1
836,573,1,33,10.63,7,desktop,mac,free,east,0
837,595,34,30,1.1562499999999964,6,desktop,android,trial,north,0
838,168,0,35,14.13,7,mobile,linux,free,east,0
839,40,81,32,14.65,3,mobile,linux,free,south,1
840,667,61,28,14.07,7,mobile,mac,free,north,0
841,232,34,36,13.88,5,mobile,mac,trial,west,0
842,489,36,39,11.27,5,tablet,linux,free,east,0
843,666,77,35,10.36,4,desktop,windows,premium,south,1
844,55,21,38,7.58,8,tablet,linux,free,south,0
845,33,61,38,9.21,1,mobile,android,free,north,1
846,33,73,28,13.29,1,mobile,android,premium,east,1
847,139,28,38,13.35,3,tablet,linux,free,west,0
848,66,27,28,15.16,8,mobile,windows,free,east,0
849,603,42,43,6.37,4,mobile,windows,trial,north,0
850,454,71,27,5.36,7,mobile,linux,free,east,1
851,716,30,46,10.48,3,desktop,ios,free,south,0
852,591,45,38,7.92,6,mobile,android,free,east,0
853,704,65,32,12.74,7,tablet,windows,trial,south,1
854,196,22,42,6.76,5,mobile,android,free,south,1
855,231,68,33,16.72,1,mobile,ios,trial,south,1
856,624,16,32,8.71,9,desktop,windows,premium,east,0
857,201,17,47,18.37,3,mobile,mac,trial,west,0
858,70,28,34,14.1,7,mobile,mac,free,west,0
859,498,34,24,7.78,10,desktop,mac,trial,north,0
860,590,3,25,20.38,2,mobile,android,premium,north,0
861,707,115,28,13.06,10,mobile,linux,free,west,1
862,679,36,27,12.66,6,mobile,ios,trial,west,0
863,114,96,43,11.74,8,mobile,android,free,south,1
864,570,108,35,13.87,2,mobile,linux,free,north,1
865,622,96,36,14.1,7,desktop,linux,trial,north,1
866,518,99,39,8.54,6,desktop,android,free,south,1
867,603,12,32,11.15,3,mobile,windows,free,south,0
868,616,44,32,12.46,8,mobile,mac,free,north,0
869,342,89,35,14.33,10,desktop,linux,free,west,1
870,58,69,33,14.4,6,desktop,android,trial,west,0
871,349,0,35,12.66,9,mobile,linux,premium,east,0
872,171,68,21,9.8,5,desktop,windows,trial,north,1
873,109,96,32,9.59,12,mobile,windows,premium,north,0
874,117,99,35,7.23,4,mobile,windows,free,east,1
875,518,46,32,14.37,12,mobile,windows,free,south,0
876,383,28,28,9.54,6,tablet,mac,trial,south,0
877,407,37,33,11.23,8,mobile,linux,trial,west,0
878,551,35,44,12.95,1,desktop,windows,premium,south,0
879,413,41,44,12.02,2,mobile,linux,trial,west,0
880,471,36,35,11.98,14,mobile,windows,free,west,0
881,90,54,43,8.38,1,mobile,windows,trial,east,1
882,625,4,30,13.08,8,mobile,windows,free,south,0
883,344,33,25,10.75,7,desktop,ios,free,west,0
884,138,37,31,11.65,9,desktop,windows,trial,north,0
885,599,18,43,16.63,1,mobile,windows,trial,west,0
886,544,105,29,14.02,3,mobile,linux,free,south,1
887,67,81,21,9.72,5,mobile,ios,trial,west,1
888,165,109,36,11.4,13,desktop,mac,premium,south,1
889,41,67,30,18.4,5,mobile,ios,free,east,1
890,219,13,48,10.77,8,desktop,linux,free,east,0
891,99,108,31,12.16,9,mobile,android,free,south,1
892,526,54,26,14.66,6,mobile,linux,free,north,0
893,395,82,37,12.86,12,desktop,mac,free,south,1
894,716,45,38,10.51,10,desktop,linux,free,east,0
895,554,59,34,9.03,7,mobile,ios,free,west,1
896,458,58,39,11.96,5,mobile,mac,free,south,1
897,386,34,35,14.63,4,mobile,ios,free,west,0
898,68,66,30,17.28,14,mobile,mac,premium,west,0
899,79,88,39,6.14,2,desktop,windows,free,north,1
900,461,2,38,19.05,3,desktop,android,free,south,0
901,33,15,23,10.85,4,mobile,windows,free,east,0
902,59,101,41,15.7,12,mobile,android,premium,north,0
903,183,68,38,9.05,10,desktop,linux,free,south,1
904,648,116,39,5.56,14,desktop,windows,premium,west,1
905,351,72,39,6.75,11,desktop,ios,free,west,1
906,526,78,23,10.68,7,desktop,mac,free,north,1
907,318,107,35,14.1,1,mobile,android,free,east,1
908,151,79,32,12.12,13,desktop,ios,trial,south,0
909,289,39,40,11.0,10,mobile,ios,premium,west,0
910,94,63,41,16.47,2,desktop,ios,free,west,1
911,569,28,32,12.01,14,mobile,mac,premium,west,0
912,158,40,31,13.12,9,desktop,mac,free,west,0
913,293,81,30,22.846250000000005,9,mobile,android,free,east,0
914,716,17,32,11.97,5,mobile,mac,premium,north,0
915,444,80,21,9.22,5,mobile,linux,free,north,1
916,350,70,45,13.92,6,desktop,android,trial,west,0
917,410,37,38,14.94,1,desktop,ios,free,east,1
918,578,5,43,13.2,7,mobile,ios,free,west,0
919,208,84,33,12.63,1,mobile,mac,free,south,1
920,475,98,24,17.93,9,mobile,ios,premium,west,1
921,640,87,31,17.43,3,desktop,ios,premium,north,1
922,430,50,34,11.53,9,mobile,linux,premium,west,0
