user_id,days_signup_age,recency_days,frequency_total,session_duration_avg,feature_count_used,device_type,os_type,user_segment,region,dropoff_label,activity_per_day,recency_ratio,feature_use_ratio,engagement_depth_score,dropoff_risk_proxy,device_risk_weight,segment_risk_weight,weighted_risk_proxy
154.0,235.0,77.0,37.0,14.45,5.0,desktop,mac,free,west,1,0.15677966101694915,0.326271186440678,0.13157894736842105,72.25,30.614999999999995,0.6,1.0,30.614999999999995
155.0,334.0,52.0,39.0,15.32,5.0,tablet,windows,free,south,0,0.11641791044776119,0.15522388059701492,0.125,76.6,14.854,0.8,1.0,14.854
156.0,493.0,68.0,33.0,14.76,7.0,tablet,android,free,east,0,0.06680161943319839,0.13765182186234817,0.20588235294117646,103.32,25.321999999999996,0.8,1.0,25.321999999999996
157.0,118.0,7.0,35.0,16.84,2.0,tablet,mac,free,north,0,0.29411764705882354,0.058823529411764705,0.05555555555555555,33.68,-10.402000000000001,0.8,1.0,-10.402000000000001
158.0,419.0,18.0,26.0,19.77,8.0,mobile,mac,free,south,0,0.06190476190476191,0.04285714285714286,0.2962962962962963,158.16,-4.831000000000001,1.0,1.0,-4.831000000000001
159.0,383.0,111.0,28.0,10.38,2.0,mobile,android,free,south,1,0.07291666666666667,0.2890625,0.06896551724137931,20.76,55.686,1.0,1.0,55.686
160.0,578.0,54.0,34.0,22.846250000000005,2.0,mobile,linux,trial,east,0,0.05872193436960276,0.09326424870466321,0.05714285714285714,45.69250000000001,16.246124999999996,1.0,0.8,12.996899999999997
161.0,727.0,20.0,38.0,3.92,8.0,desktop,ios,free,west,0,0.0521978021978022,0.027472527472527472,0.20512820512820512,31.36,-1.8760000000000001,0.6,1.0,-1.8760000000000001
162.0,495.0,44.0,34.0,8.89,13.0,tablet,windows,premium,north,0,0.06854838709677419,0.08870967741935484,0.37142857142857144,115.57000000000001,10.032999999999998,0.8,0.3,3.009899999999999
163.0,316.0,40.0,23.0,12.8,10.0,mobile,mac,free,south,0,0.07255520504731862,0.12618296529968454,0.4166666666666667,128.0,10.41,1.0,1.0,10.41
164.0,314.0,32.0,36.0,14.2,5.0,mobile,linux,free,south,0,0.11428571428571428,0.10158730158730159,0.13513513513513514,71.0,3.9399999999999995,1.0,1.0,3.9399999999999995
165.0,322.0,35.0,35.0,11.27,5.0,mobile,mac,trial,east,0,0.10835913312693499,0.10835913312693499,0.1388888888888889,56.349999999999994,6.869,1.0,0.8,5.4952000000000005
166.0,599.0,87.0,36.0,10.02,7.0,mobile,linux,free,north,1,0.06,0.145,0.1891891891891892,70.14,37.394,1.0,1.0,37.394
167.0,254.0,12.0,46.0,20.81,1.0,desktop,linux,free,east,0,0.1803921568627451,0.047058823529411764,0.02127659574468085,20.81,-10.943,0.6,1.0,-10.943
168.0,146.0,37.0,29.0,9.83,10.0,mobile,windows,free,east,0,0.19727891156462585,0.25170068027210885,0.3333333333333333,98.3,8.001,1.0,1.0,8.001
169.0,264.0,56.0,43.0,7.92,2.0,mobile,linux,free,east,1,0.16226415094339622,0.21132075471698114,0.045454545454545456,15.84,19.674,1.0,1.0,19.674
170.0,45.0,64.0,38.0,18.76,11.0,tablet,ios,free,west,0,0.8260869565217391,1.391304347826087,0.28205128205128205,206.36,18.872,0.8,1.0,18.872
171.0,104.0,105.0,37.0,15.4,6.0,mobile,android,premium,east,1,0.3523809523809524,1.0,0.15789473684210525,92.4,46.730000000000004,1.0,0.3,14.019
172.0,93.0,110.0,47.0,16.38,6.0,mobile,mac,free,west,1,0.5,1.1702127659574468,0.125,98.28,46.936,1.0,1.0,46.936
173.0,570.0,35.0,32.0,12.78,7.0,desktop,android,premium,north,0,0.05604203152364273,0.06129597197898424,0.21212121212121213,89.46,6.366,0.6,0.3,1.9097999999999997
174.0,535.0,64.0,31.0,6.5,2.0,mobile,mac,premium,south,1,0.05783582089552239,0.11940298507462686,0.0625,13.0,27.9,1.0,0.3,8.37
175.0,517.0,2.0,32.0,12.34,4.0,desktop,ios,free,east,0,0.06177606177606178,0.003861003861003861,0.12121212121212122,49.36,-12.101999999999999,0.6,1.0,-12.101999999999999
176.0,353.0,74.0,40.0,5.95,3.0,mobile,android,trial,north,1,0.11299435028248588,0.20903954802259886,0.07317073170731707,17.85,31.415000000000003,1.0,0.8,25.132000000000005
177.0,531.0,18.0,43.0,12.97,12.0,mobile,android,premium,east,0,0.08082706766917293,0.03383458646616541,0.2727272727272727,155.64000000000001,-8.641000000000002,1.0,0.3,-2.5923000000000003
178.0,142.0,8.0,40.0,14.61,3.0,mobile,linux,free,north,0,0.27972027972027974,0.055944055944055944,0.07317073170731707,43.83,-10.783000000000001,1.0,1.0,-10.783000000000001
179.0,660.0,80.0,34.0,16.3,2.0,desktop,windows,free,east,1,0.05143721633888049,0.12102874432677761,0.05714285714285714,32.6,33.81,0.6,1.0,33.81
180.0,380.0,21.0,47.0,11.63,4.0,mobile,mac,trial,west,0,0.12335958005249344,0.05511811023622047,0.08333333333333333,46.52,-4.239000000000001,1.0,0.8,-3.391200000000001
181.0,686.0,57.0,40.0,14.99,6.0,tablet,ios,trial,north,0,0.05822416302765648,0.08296943231441048,0.14634146341463414,89.94,17.302999999999997,0.8,0.8,13.842399999999998
182.0,136.0,12.0,32.0,8.38,9.0,mobile,mac,premium,north,0,0.23357664233576642,0.08759124087591241,0.2727272727272727,75.42,-6.9140000000000015,1.0,0.3,-2.0742000000000003
183.0,378.0,89.0,43.0,15.87,6.0,desktop,windows,free,east,1,0.11345646437994723,0.23482849604221637,0.13636363636363635,95.22,35.489,0.6,1.0,35.489
184.0,517.0,91.0,34.0,14.7,8.0,tablet,android,free,south,0,0.06563706563706563,0.17567567567567569,0.22857142857142856,117.6,38.49,0.8,1.0,38.49
185.0,376.0,68.0,47.0,8.8,8.0,mobile,windows,trial,west,0,0.1246684350132626,0.18037135278514588,0.16666666666666666,70.4,23.209999999999997,1.0,0.8,18.567999999999998
186.0,342.0,100.0,29.0,14.12,3.0,desktop,android,free,north,1,0.08454810495626822,0.2915451895043732,0.1,42.36,47.314,0.6,1.0,47.314
187.0,146.0,52.0,38.0,16.36,1.0,desktop,windows,trial,west,0,0.2585034013605442,0.35374149659863946,0.02564102564102564,16.36,16.392000000000003,0.6,0.8,13.113600000000003
188.0,296.0,22.0,45.0,12.31,10.0,desktop,windows,free,west,0,0.15151515151515152,0.07407407407407407,0.21739130434782608,123.10000000000001,-5.743,0.6,1.0,-5.743
189.0,197.0,18.0,38.0,8.71,14.0,desktop,ios,free,east,0,0.1919191919191919,0.09090909090909091,0.358974358974359,121.94000000000001,-6.913000000000002,0.6,1.0,-6.913000000000002
190.0,241.0,26.0,38.0,12.71,1.0,mobile,windows,premium,south,0,0.15702479338842976,0.10743801652892562,0.02564102564102564,12.71,1.8869999999999996,1.0,0.3,0.5660999999999998
191.0,508.0,24.0,33.0,14.21,13.0,tablet,windows,trial,east,0,0.06483300589390963,0.047151277013752456,0.38235294117647056,184.73000000000002,-3.3130000000000015,0.8,0.8,-2.650400000000001
192.0,471.0,38.0,35.0,8.68,13.0,desktop,windows,trial,south,0,0.07415254237288135,0.08050847457627118,0.3611111111111111,112.84,6.246000000000001,0.6,0.8,4.996800000000001
193.0,455.0,25.0,34.0,7.97,12.0,mobile,android,premium,south,0,0.07456140350877193,0.05482456140350877,0.34285714285714286,95.64,-0.6910000000000007,1.0,0.3,-0.2073000000000002
194.0,283.0,70.0,33.0,14.09,8.0,mobile,android,free,east,1,0.11619718309859155,0.24647887323943662,0.23529411764705882,112.72,26.323,1.0,1.0,26.323
195.0,701.0,17.0,31.0,15.29,5.0,mobile,android,trial,west,0,0.04415954415954416,0.024216524216524215,0.15625,76.44999999999999,-4.1370000000000005,1.0,0.8,-3.3096000000000005
196.0,91.0,74.0,41.0,20.6,9.0,mobile,ios,free,east,0,0.44565217391304346,0.8043478260869565,0.21428571428571427,185.4,24.369999999999997,1.0,1.0,24.369999999999997
197.0,269.0,40.0,31.0,14.66,1.0,mobile,ios,free,west,1,0.11481481481481481,0.14814814814814814,0.03125,14.66,11.452,1.0,1.0,11.452
198.0,112.0,82.0,41.0,7.16,5.0,desktop,ios,premium,east,1,0.36283185840707965,0.7256637168141593,0.11904761904761904,35.8,34.80199999999999,0.6,0.3,10.440599999999998
199.0,267.0,61.0,47.0,20.16,6.0,mobile,linux,premium,west,0,0.17537313432835822,0.22761194029850745,0.125,120.96000000000001,16.402,1.0,0.3,4.9206
200.0,703.0,108.0,41.0,16.22,8.0,mobile,mac,free,north,1,0.05823863636363636,0.1534090909090909,0.19047619047619047,129.76,46.483999999999995,1.0,1.0,46.483999999999995
201.0,286.0,52.0,33.0,3.98,4.0,tablet,windows,premium,north,1,0.11498257839721254,0.18118466898954705,0.11764705882352941,15.92,20.156,0.8,0.3,6.046799999999999
202.0,666.0,35.0,37.0,7.88,6.0,tablet,linux,free,north,0,0.05547226386806597,0.05247376311844078,0.15789473684210525,47.28,6.985999999999999,0.8,1.0,6.985999999999999
203.0,376.0,70.0,36.0,10.03,11.0,desktop,windows,trial,south,0,0.09549071618037135,0.1856763925729443,0.2972972972972973,110.33,25.591,0.6,0.8,20.472800000000003
204.0,519.0,79.0,28.0,15.35,14.0,mobile,android,premium,south,0,0.05384615384615385,0.1519230769230769,0.4827586206896552,214.9,30.195,1.0,0.3,9.0585
205.0,350.0,52.0,38.0,2.48,12.0,tablet,ios,trial,east,0,0.10826210826210826,0.14814814814814814,0.3076923076923077,29.759999999999998,16.156,0.8,0.8,12.9248
206.0,216.0,67.0,36.0,11.52,2.0,mobile,windows,trial,west,1,0.16589861751152074,0.3087557603686636,0.05405405405405406,23.04,26.943999999999996,1.0,0.8,21.5552
207.0,564.0,56.0,31.0,15.12,9.0,mobile,linux,premium,north,0,0.05486725663716814,0.09911504424778761,0.28125,136.07999999999998,17.714,1.0,0.3,5.3142
208.0,708.0,36.0,33.0,1.1562499999999964,7.0,tablet,linux,free,north,0,0.0465444287729196,0.05077574047954866,0.20588235294117646,8.093749999999975,10.203124999999998,0.8,1.0,10.203124999999998
209.0,214.0,37.0,46.0,14.99,8.0,mobile,linux,trial,west,0,0.21395348837209302,0.17209302325581396,0.1702127659574468,119.92,3.0029999999999992,1.0,0.8,2.4023999999999996
210.0,575.0,108.0,36.0,15.47,12.0,mobile,ios,trial,south,0,0.0625,0.1875,0.32432432432432434,185.64000000000001,46.358999999999995,1.0,0.8,37.087199999999996
211.0,212.0,81.0,37.0,8.61,5.0,desktop,ios,free,east,1,0.17370892018779344,0.38028169014084506,0.13157894736842105,43.05,34.767,0.6,1.0,34.767
212.0,531.0,11.0,51.0,7.39,8.0,mobile,android,premium,north,0,0.09586466165413533,0.020676691729323307,0.15384615384615385,59.12,-11.567,1.0,0.3,-3.4701
213.0,582.0,115.0,41.0,8.55,13.0,mobile,ios,free,west,1,0.07032590051457976,0.19725557461406518,0.30952380952380953,111.15,50.985,1.0,1.0,50.985
214.0,344.0,85.0,40.0,1.31,8.0,desktop,windows,free,south,1,0.11594202898550725,0.2463768115942029,0.1951219512195122,10.48,37.407,0.6,1.0,37.407
215.0,545.0,6.0,37.0,10.7,8.0,desktop,mac,premium,west,0,0.06776556776556776,0.01098901098901099,0.21052631578947367,85.6,-12.059999999999999,0.6,0.3,-3.6179999999999994
216.0,220.0,87.0,39.0,12.88,13.0,tablet,windows,free,north,1,0.17647058823529413,0.3936651583710407,0.325,167.44,33.385999999999996,0.8,1.0,33.385999999999996
217.0,85.0,70.0,26.0,7.12,1.0,mobile,windows,trial,east,1,0.3023255813953488,0.813953488372093,0.037037037037037035,7.12,32.964,1.0,0.8,26.3712
218.0,97.0,109.0,29.0,15.89,6.0,desktop,android,premium,west,1,0.29591836734693877,1.1122448979591837,0.2,95.34,50.98299999999999,0.6,0.3,15.294899999999997
219.0,342.0,58.0,32.0,12.41,7.0,desktop,ios,premium,north,0,0.09329446064139942,0.16909620991253643,0.21212121212121213,86.87,20.276999999999997,0.6,0.3,6.083099999999999
220.0,661.0,62.0,32.0,13.04,1.0,mobile,linux,trial,west,0,0.04833836858006042,0.09365558912386707,0.030303030303030304,13.04,24.887999999999998,1.0,0.8,19.9104
221.0,119.0,37.0,39.0,10.39,7.0,mobile,windows,premium,west,0,0.325,0.30833333333333335,0.175,72.73,6.532999999999998,1.0,0.3,1.9598999999999993
222.0,349.0,38.0,39.0,14.97,13.0,mobile,ios,free,south,0,0.11142857142857143,0.10857142857142857,0.325,194.61,3.359000000000001,1.0,1.0,3.359000000000001
223.0,522.0,74.0,37.0,17.16,12.0,mobile,ios,free,west,1,0.07074569789674952,0.14149139579349904,0.3157894736842105,205.92000000000002,25.201999999999998,1.0,1.0,25.201999999999998
224.0,171.0,99.0,41.0,10.37,1.0,mobile,windows,trial,west,1,0.23837209302325582,0.5755813953488372,0.023809523809523808,10.37,45.639,1.0,0.8,36.5112
225.0,535.0,106.0,41.0,15.04,13.0,desktop,mac,trial,north,0,0.07649253731343283,0.19776119402985073,0.30952380952380953,195.51999999999998,43.63799999999999,0.6,0.8,34.910399999999996
226.0,244.0,92.0,38.0,15.09,12.0,desktop,ios,premium,north,0,0.15510204081632653,0.37551020408163266,0.3076923076923077,181.07999999999998,36.37299999999999,0.6,0.3,10.911899999999997
227.0,596.0,73.0,31.0,13.67,13.0,mobile,windows,free,north,1,0.051926298157453935,0.12227805695142378,0.40625,177.71,26.749,1.0,1.0,26.749
228.0,435.0,60.0,31.0,18.71,2.0,desktop,mac,free,south,0,0.07110091743119266,0.13761467889908258,0.0625,37.42,21.837,0.6,1.0,21.837
229.0,412.0,40.0,43.0,9.09,13.0,mobile,android,free,east,0,0.10411622276029056,0.09685230024213075,0.29545454545454547,118.17,5.3229999999999995,1.0,1.0,5.3229999999999995
230.0,153.0,92.0,33.0,10.31,1.0,mobile,windows,free,north,1,0.21428571428571427,0.5974025974025974,0.029411764705882353,10.31,43.457,1.0,1.0,43.457
231.0,354.0,38.0,44.0,8.89,1.0,tablet,windows,trial,south,0,0.12394366197183099,0.10704225352112676,0.022222222222222223,8.89,8.733,0.8,0.8,6.986400000000001
232.0,629.0,32.0,38.0,14.9,5.0,mobile,linux,free,south,0,0.06031746031746032,0.050793650793650794,0.1282051282051282,74.5,3.2299999999999995,1.0,1.0,3.2299999999999995
233.0,43.0,104.0,41.0,10.91,12.0,desktop,windows,free,east,1,0.9318181818181818,2.3636363636363638,0.2857142857142857,130.92000000000002,44.077,0.6,1.0,44.077
234.0,560.0,70.0,48.0,9.22,13.0,mobile,android,free,south,0,0.0855614973262032,0.12477718360071301,0.2653061224489796,119.86000000000001,22.034000000000002,1.0,1.0,22.034000000000002
235.0,374.0,42.0,37.0,18.65,9.0,mobile,android,free,south,0,0.09866666666666667,0.112,0.23684210526315788,167.85,6.755000000000001,1.0,1.0,6.755000000000001
236.0,533.0,103.0,36.0,19.24,1.0,desktop,ios,free,east,1,0.06741573033707865,0.19288389513108614,0.02702702702702703,19.24,46.628,0.6,1.0,46.628
237.0,494.0,115.0,36.0,10.69,13.0,mobile,linux,premium,east,1,0.07272727272727272,0.23232323232323232,0.35135135135135137,138.97,51.592999999999996,1.0,0.3,15.477899999999998
238.0,332.0,38.0,42.0,6.53,4.0,mobile,windows,premium,west,0,0.12612612612612611,0.11411411411411411,0.09302325581395349,26.12,8.741000000000001,1.0,0.3,2.6223000000000005
239.0,246.0,62.0,27.0,19.45,11.0,desktop,linux,free,west,0,0.10931174089068826,0.25101214574898784,0.39285714285714285,213.95,20.214999999999996,0.6,1.0,20.214999999999996
240.0,469.0,58.0,35.0,13.88,4.0,desktop,windows,free,west,1,0.07446808510638298,0.12340425531914893,0.1111111111111111,55.52,20.285999999999994,0.6,1.0,20.285999999999994
241.0,128.0,84.0,35.0,13.68,8.0,tablet,linux,free,west,1,0.2713178294573643,0.6511627906976745,0.2222222222222222,109.44,34.346,0.8,1.0,34.346
242.0,438.0,114.0,43.0,12.42,2.0,tablet,android,free,south,1,0.0979498861047836,0.25968109339407747,0.045454545454545456,24.84,53.123999999999995,0.8,1.0,53.123999999999995
243.0,96.0,65.0,25.0,8.8,14.0,mobile,windows,trial,east,0,0.25773195876288657,0.6701030927835051,0.5384615384615384,123.20000000000002,24.509999999999998,1.0,0.8,19.608
244.0,484.0,95.0,38.0,10.35,2.0,mobile,android,free,east,1,0.07835051546391752,0.1958762886597938,0.05128205128205128,20.7,43.595000000000006,1.0,1.0,43.595000000000006
245.0,470.0,71.0,34.0,14.71,14.0,desktop,linux,free,east,0,0.07218683651804671,0.15074309978768577,0.4,205.94,24.087,0.6,1.0,24.087
246.0,89.0,106.0,36.0,10.21,13.0,mobile,android,premium,west,1,0.4,1.1777777777777778,0.35135135135135137,132.73000000000002,46.33699999999999,1.0,0.3,13.901099999999996
247.0,560.0,48.0,38.0,13.73,3.0,mobile,windows,trial,west,0,0.0677361853832442,0.0855614973262032,0.07692307692307693,41.19,13.980999999999998,1.0,0.8,11.1848
248.0,321.0,46.0,30.0,12.05,10.0,mobile,ios,free,south,0,0.09316770186335403,0.14285714285714285,0.3225806451612903,120.5,12.485,1.0,1.0,12.485
249.0,580.0,50.0,31.0,7.77,5.0,desktop,linux,free,north,0,0.05335628227194492,0.08605851979345955,0.15625,38.849999999999994,17.919,0.6,1.0,17.919
250.0,59.0,119.0,28.0,18.48,5.0,tablet,ios,free,east,1,0.4666666666666667,1.9833333333333334,0.1724137931034483,92.4,56.855999999999995,0.8,1.0,56.855999999999995
251.0,155.0,73.0,37.0,14.38,5.0,mobile,android,free,east,1,0.23717948717948717,0.46794871794871795,0.13157894736842105,71.9,28.235999999999997,1.0,1.0,28.235999999999997
252.0,375.0,18.0,27.0,13.32,4.0,mobile,ios,premium,east,0,0.07180851063829788,0.047872340425531915,0.14285714285714285,53.28,-1.5460000000000012,1.0,0.3,-0.4638000000000003
253.0,161.0,4.0,36.0,14.22,14.0,tablet,mac,free,north,0,0.2222222222222222,0.024691358024691357,0.3783783783783784,199.08,-16.466,0.8,1.0,-16.466
254.0,260.0,62.0,29.0,4.83,1.0,mobile,windows,free,north,1,0.1111111111111111,0.23754789272030652,0.03333333333333333,4.83,28.100999999999996,1.0,1.0,28.100999999999996
255.0,492.0,96.0,46.0,10.03,5.0,mobile,linux,free,east,1,0.09330628803245436,0.1947261663286004,0.10638297872340426,50.15,41.090999999999994,1.0,1.0,41.090999999999994
256.0,131.0,57.0,29.0,5.89,6.0,mobile,android,free,east,1,0.2196969696969697,0.4318181818181818,0.2,35.339999999999996,22.782999999999994,1.0,1.0,22.782999999999994
257.0,504.0,67.0,32.0,12.5,6.0,mobile,ios,free,east,1,0.06336633663366337,0.13267326732673268,0.18181818181818182,75.0,26.049999999999997,1.0,1.0,26.049999999999997
258.0,102.0,95.0,31.0,13.3,5.0,mobile,android,premium,east,1,0.30097087378640774,0.9223300970873787,0.15625,66.5,43.26,1.0,0.3,12.978
259.0,152.0,61.0,33.0,12.57,10.0,mobile,linux,free,west,0,0.21568627450980393,0.39869281045751637,0.29411764705882354,125.7,20.579,1.0,1.0,20.579
260.0,441.0,109.0,35.0,16.71,13.0,mobile,android,free,south,1,0.07918552036199095,0.24660633484162897,0.3611111111111111,217.23000000000002,46.43699999999999,1.0,1.0,46.43699999999999
261.0,585.0,76.0,26.0,6.01,10.0,desktop,mac,free,east,1,0.04436860068259386,0.1296928327645051,0.37037037037037035,60.099999999999994,33.297000000000004,0.6,1.0,33.297000000000004
262.0,149.0,87.0,31.0,8.8,4.0,mobile,mac,free,west,1,0.20666666666666667,0.58,0.125,35.2,40.209999999999994,1.0,1.0,40.209999999999994
263.0,239.0,93.0,36.0,13.66,14.0,desktop,android,trial,west,0,0.15,0.3875,0.3783783783783784,191.24,37.102,0.6,0.8,29.6816
264.0,677.0,75.0,23.0,13.06,6.0,desktop,linux,free,north,1,0.03392330383480826,0.11061946902654868,0.25,78.36,32.932,0.6,1.0,32.932
265.0,722.0,6.0,32.0,6.74,5.0,mobile,windows,free,north,0,0.04426002766251729,0.008298755186721992,0.15151515151515152,33.7,-8.422,1.0,1.0,-8.422
266.0,436.0,51.0,38.0,16.79,10.0,tablet,windows,trial,west,0,0.08695652173913043,0.11670480549199085,0.2564102564102564,167.89999999999998,12.062999999999999,0.8,0.8,9.6504
267.0,342.0,16.0,34.0,18.17,14.0,mobile,mac,trial,east,0,0.09912536443148688,0.04664723032069971,0.4,254.38000000000002,-9.951,1.0,0.8,-7.960800000000001
268.0,272.0,61.0,32.0,13.7,5.0,mobile,linux,premium,east,0,0.11721611721611722,0.22344322344322345,0.15151515151515152,68.5,22.490000000000002,1.0,0.3,6.747000000000001
269.0,458.0,17.0,32.0,5.96,3.0,desktop,ios,free,north,0,0.06971677559912855,0.037037037037037035,0.09090909090909091,17.88,-0.7880000000000009,0.6,1.0,-0.7880000000000009
270.0,443.0,61.0,29.0,12.64,11.0,mobile,ios,trial,north,0,0.06531531531531531,0.1373873873873874,0.36666666666666664,139.04000000000002,21.158,1.0,0.8,16.9264
271.0,236.0,41.0,36.0,13.36,7.0,mobile,android,free,east,0,0.1518987341772152,0.1729957805907173,0.1891891891891892,93.52,8.791999999999998,1.0,1.0,8.791999999999998
272.0,45.0,2.0,31.0,10.91,11.0,tablet,android,premium,north,0,0.6739130434782609,0.043478260869565216,0.34375,120.01,-14.223,0.8,0.3,-4.2669
273.0,136.0,14.0,24.0,17.39,7.0,desktop,ios,premium,west,0,0.17518248175182483,0.10218978102189781,0.28,121.73,-5.616999999999999,0.6,0.3,-1.6850999999999996
274.0,700.0,60.0,34.0,11.54,1.0,mobile,windows,trial,west,0,0.04850213980028531,0.08559201141226819,0.02857142857142857,11.54,23.638,1.0,0.8,18.910400000000003
275.0,322.0,9.0,37.0,20.42,6.0,mobile,ios,trial,west,0,0.11455108359133127,0.02786377708978328,0.15789473684210525,122.52000000000001,-12.376000000000001,1.0,0.8,-9.900800000000002
276.0,367.0,102.0,24.0,15.13,12.0,desktop,android,trial,north,0,0.06521739130434782,0.27717391304347827,0.48,181.56,45.86099999999999,0.6,0.8,36.68879999999999
277.0,356.0,91.0,27.0,13.1,14.0,mobile,linux,free,south,0,0.07563025210084033,0.2549019607843137,0.5,183.4,38.32,1.0,1.0,38.32
278.0,577.0,85.0,40.0,15.68,6.0,mobile,windows,free,north,1,0.06920415224913495,0.14705882352941177,0.14634146341463414,94.08,33.896,1.0,1.0,33.896
279.0,75.0,20.0,40.0,18.12,10.0,desktop,android,trial,east,0,0.5263157894736842,0.2631578947368421,0.24390243902439024,181.20000000000002,-7.436,0.6,0.8,-5.9488
280.0,87.0,95.0,27.0,15.6,2.0,mobile,linux,premium,east,1,0.3068181818181818,1.0795454545454546,0.07142857142857142,31.2,44.77,1.0,0.3,13.431000000000001
281.0,223.0,76.0,30.0,11.7,4.0,mobile,linux,trial,north,0,0.13392857142857142,0.3392857142857143,0.12903225806451613,46.8,32.99,1.0,0.8,26.392000000000003
